domain,project,ID,type,time,num
modeling,ocl,175490,N,29,333
modeling,ocl,192832,N,0,333
modeling,ocl,187679,N,14,333
modeling,ocl,230208,N,0,333
modeling,ocl,125628,N,2,333
modeling,ocl,183996,N,0,333
modeling,ocl,232669,N,0,333
modeling,ocl,373667,N,7,333
modeling,ocl,164887,N,75,333
modeling,ocl,126454,N,2,333
modeling,ocl,184789,N,0,333
modeling,ocl,251349,N,41,333
modeling,ocl,300534,N,3,333
modeling,ocl,234354,N,0,333
modeling,ocl,144209,N,0,333
modeling,ocl,191313,N,0,333
modeling,ocl,137487,N,0,333
modeling,ocl,172782,N,1,333
modeling,ocl,318091,N,227,333
modeling,ocl,256040,N,3,333
modeling,ocl,184327,N,6,333
modeling,ocl,234354,Y,0,333
modeling,ocl,167266,N,833,333
modeling,ocl,471394,N,0,333
modeling,ocl,175904,N,92,333
modeling,ocl,259740,N,1,333
modeling,ocl,115835,N,6,333
modeling,ocl,353403,N,7,333
modeling,ocl,389589,N,0,333
modeling,ocl,167266,Y,833,333
modeling,ocl,133045,N,0,333
modeling,ocl,202611,N,3,333
modeling,ocl,144210,N,0,333
modeling,ocl,245586,N,11,333
modeling,ocl,245619,N,42,333
modeling,ocl,273680,N,242,333
modeling,ocl,156366,N,6,333
modeling,ocl,125035,N,0,333
modeling,ocl,133045,Y,0,333
modeling,ocl,136778,N,5,333
modeling,ocl,194568,N,0,333
modeling,ocl,228839,N,2,333
modeling,ocl,137158,N,0,333
modeling,ocl,339464,N,4,333
modeling,ocl,198945,N,2,333
modeling,ocl,339464,Y,4,333
modeling,ocl,143996,N,3,333
modeling,ocl,231515,N,0,333
modeling,ocl,215544,N,0,333
modeling,ocl,198945,Y,2,333
modeling,ocl,380755,N,3,333
modeling,ocl,189746,N,2,333
modeling,ocl,337202,N,0,333
modeling,ocl,184048,N,36,333
modeling,ocl,404720,N,0,333
modeling,ocl,216172,N,2,333
modeling,ocl,137803,N,0,333
modeling,ocl,147498,N,0,333
modeling,ocl,184329,N,6,333
modeling,ocl,189746,Y,2,333
modeling,ocl,246892,N,0,333
modeling,ocl,461189,N,0,333
modeling,ocl,334378,N,0,333
modeling,ocl,206147,N,26,333
modeling,ocl,339052,N,0,333
modeling,ocl,354858,N,0,333
modeling,ocl,130239,N,0,333
modeling,ocl,347327,N,1,333
modeling,ocl,232028,N,0,333
modeling,ocl,143386,N,0,333
modeling,ocl,222581,N,0,333
modeling,ocl,451924,N,0,333
modeling,ocl,198451,N,0,333
modeling,ocl,241426,N,16,333
modeling,ocl,260403,N,0,333
modeling,ocl,308944,N,1,333
modeling,ocl,164494,N,0,333
modeling,ocl,135690,N,2,333
modeling,ocl,228841,N,1,333
modeling,ocl,143882,N,0,333
modeling,ocl,251303,N,15,333
modeling,ocl,308944,Y,1,333
modeling,ocl,231434,N,0,333
modeling,ocl,164494,Y,0,333
modeling,ocl,226083,N,21,333
modeling,ocl,253252,N,2,333
modeling,ocl,126144,N,1,333
modeling,ocl,332546,N,9,333
modeling,ocl,152190,N,4,333
modeling,ocl,236604,N,0,333
modeling,ocl,219675,N,1,333
modeling,ocl,192506,N,0,333
modeling,ocl,459225,N,12,333
modeling,ocl,222747,N,0,333
modeling,ocl,345115,N,2,333
modeling,ocl,182448,N,46,333
modeling,ocl,152207,N,4,333
modeling,ocl,192506,Y,0,333
modeling,ocl,407216,N,0,333
modeling,ocl,135691,N,2,333
modeling,ocl,231435,N,0,333
modeling,ocl,243079,N,0,333
modeling,ocl,155461,N,1,333
modeling,ocl,313124,N,0,333
modeling,ocl,154371,N,3,333
modeling,ocl,190211,N,0,333
modeling,ocl,126145,N,1,333
modeling,ocl,220931,N,0,333
modeling,ocl,346272,N,0,333
modeling,ocl,407216,Y,0,333
modeling,ocl,182201,N,1,333
modeling,ocl,126872,N,5,333
modeling,ocl,194390,N,0,333
modeling,ocl,133429,N,5,333
modeling,ocl,134420,N,1,333
modeling,ocl,197396,N,135,333
modeling,ocl,182994,N,43,333
modeling,ocl,244946,N,8,333
modeling,ocl,152208,N,4,333
modeling,ocl,185967,N,6,333
modeling,ocl,255599,N,12,333
modeling,ocl,134189,N,2,333
modeling,ocl,283660,N,11,333
modeling,ocl,146378,N,2,333
modeling,ocl,291439,N,0,333
modeling,ocl,280968,N,1225,333
modeling,ocl,196967,N,0,333
modeling,ocl,126278,N,1,333
modeling,ocl,243526,N,1,333
modeling,ocl,151234,N,0,333
modeling,ocl,297666,N,58,333
modeling,ocl,189981,N,0,333
modeling,ocl,241148,N,14,333
modeling,ocl,224731,N,0,333
modeling,ocl,114106,N,3,333
modeling,ocl,135577,N,0,333
modeling,ocl,289111,N,0,333
modeling,ocl,125684,N,0,333
modeling,ocl,345117,N,0,333
modeling,ocl,189981,Y,0,333
modeling,ocl,246962,N,51,333
modeling,ocl,114106,Y,3,333
modeling,ocl,222287,N,7,333
modeling,ocl,259630,N,6,333
modeling,ocl,259151,N,0,333
modeling,ocl,353227,N,0,333
modeling,ocl,452621,N,0,333
modeling,ocl,124809,N,1,333
modeling,ocl,183144,N,0,333
modeling,ocl,117542,N,0,333
modeling,ocl,176422,N,10,333
modeling,ocl,366853,N,0,333
modeling,ocl,289987,N,0,333
modeling,ocl,402115,N,0,333
modeling,ocl,252000,N,8,333
modeling,ocl,109631,N,13,333
modeling,ocl,337471,N,0,333
modeling,ocl,214013,N,4,333
modeling,ocl,190461,N,0,333
modeling,ocl,164795,N,196,333
modeling,ocl,198141,N,0,333
modeling,ocl,243098,N,0,333
modeling,ocl,308601,N,0,333
modeling,ocl,173367,N,0,333
modeling,ocl,283926,N,1197,333
modeling,ocl,244948,N,8,333
modeling,ocl,136817,N,47,333
modeling,ocl,288666,N,97,333
modeling,ocl,182286,N,0,333
modeling,ocl,176109,N,62,333
modeling,ocl,404064,N,1,333
modeling,ocl,247079,N,0,333
modeling,ocl,136817,Y,47,333
modeling,ocl,164614,N,0,333
modeling,ocl,263975,N,145,333
modeling,ocl,174623,N,0,333
modeling,ocl,122333,N,39,333
modeling,ocl,461277,N,6,333
modeling,ocl,147289,N,0,333
modeling,ocl,225493,N,0,333
modeling,ocl,176308,N,10,333
modeling,ocl,192692,N,0,333
modeling,ocl,122333,Y,39,333
modeling,ocl,195252,N,1,333
modeling,ocl,192907,N,5,333
modeling,ocl,265066,N,4,333
modeling,ocl,141641,N,0,333
modeling,ocl,373065,N,49,333
modeling,ocl,126694,N,6,333
modeling,ocl,194245,N,0,333
modeling,ocl,246469,N,2,333
modeling,ocl,333955,N,0,333
modeling,ocl,322757,N,42,333
modeling,ocl,135745,N,0,333
modeling,ocl,191041,N,0,333
modeling,ocl,112953,N,8,333
modeling,ocl,170264,N,0,333
modeling,ocl,163542,N,0,333
modeling,ocl,233620,N,0,333
modeling,ocl,340281,N,21,333
modeling,ocl,179249,N,1,333
modeling,ocl,191504,N,0,333
modeling,mdt.rmf,423291,Y,241,141
modeling,mdt.rmf,375502,N,0,141
modeling,mdt.rmf,374189,N,13,141
modeling,mdt.rmf,369482,N,678,141
modeling,mdt.rmf,474409,N,0,141
modeling,mdt.rmf,445448,N,0,141
modeling,mdt.rmf,370663,N,40,141
modeling,mdt.rmf,369457,Y,129,141
modeling,mdt.rmf,374181,N,12,141
modeling,mdt.rmf,377319,N,8,141
modeling,mdt.rmf,375238,N,398,141
modeling,mdt.rmf,374189,Y,13,141
modeling,mdt.rmf,471841,N,38,141
modeling,mdt.rmf,375296,N,0,141
modeling,mdt.rmf,375519,N,9,141
modeling,mdt.rmf,374206,N,299,141
modeling,mdt.rmf,385280,N,1120,141
modeling,mdt.rmf,375238,Y,398,141
modeling,mdt.rmf,374181,Y,12,141
modeling,mdt.rmf,414778,N,0,141
modeling,mdt.rmf,374520,N,101,141
modeling,mdt.rmf,447736,N,0,141
modeling,mdt.rmf,385280,Y,1120,141
modeling,mdt.rmf,392308,N,14,141
modeling,mdt.rmf,374206,Y,299,141
modeling,mdt.rmf,392341,N,13,141
modeling,mdt.rmf,470066,N,1,141
modeling,mdt.rmf,377072,N,1210,141
modeling,mdt.rmf,440510,N,0,141
modeling,mdt.rmf,368013,N,0,141
modeling,mdt.rmf,374520,Y,101,141
modeling,mdt.rmf,472717,N,157,141
modeling,mdt.rmf,366023,N,13,141
modeling,mdt.rmf,375239,N,2,141
modeling,mdt.rmf,388229,N,0,141
modeling,mdt.rmf,366147,N,12,141
modeling,mdt.rmf,406050,N,4,141
modeling,mdt.rmf,391425,N,6,141
modeling,mdt.rmf,367295,N,94,141
modeling,mdt.rmf,375231,N,3,141
modeling,mdt.rmf,375239,Y,2,141
modeling,mdt.rmf,401979,N,650,141
modeling,mdt.rmf,403738,N,35,141
modeling,mdt.rmf,367865,N,1,141
modeling,mdt.rmf,415737,N,345,141
modeling,mdt.rmf,440511,N,0,141
modeling,mdt.rmf,367295,Y,94,141
modeling,mdt.rmf,375231,Y,3,141
modeling,mdt.rmf,366032,N,13,141
modeling,mdt.rmf,386735,N,21,141
modeling,mdt.rmf,370541,N,12,141
modeling,mdt.rmf,388395,N,0,141
modeling,mdt.rmf,370665,N,65,141
modeling,mdt.rmf,374216,N,166,141
modeling,mdt.rmf,374183,N,2,141
modeling,mdt.rmf,375240,N,2,141
modeling,mdt.rmf,375232,N,4,141
modeling,mdt.rmf,481216,N,0,141
modeling,mdt.rmf,368254,N,74,141
modeling,mdt.rmf,374216,Y,166,141
modeling,mdt.rmf,459324,N,0,141
modeling,mdt.rmf,406423,N,0,141
modeling,mdt.rmf,382326,N,99,141
modeling,mdt.rmf,378932,N,35,141
modeling,mdt.rmf,368254,Y,74,141
modeling,mdt.rmf,388115,N,0,141
modeling,mdt.rmf,374225,N,91,141
modeling,mdt.rmf,433840,N,0,141
modeling,mdt.rmf,447730,N,0,141
modeling,mdt.rmf,376942,N,51,141
modeling,mdt.rmf,386026,N,0,141
modeling,mdt.rmf,375241,N,10,141
modeling,mdt.rmf,374225,Y,91,141
modeling,mdt.rmf,432800,N,482,141
modeling,mdt.rmf,382715,N,73,141
modeling,mdt.rmf,374515,N,19,141
modeling,mdt.rmf,367306,N,15,141
modeling,mdt.rmf,446889,N,0,141
modeling,mdt.rmf,374515,Y,19,141
modeling,mdt.rmf,366183,N,12,141
modeling,mdt.rmf,374598,N,25,141
modeling,mdt.rmf,417160,N,0,141
modeling,mdt.rmf,456675,N,56,141
modeling,mdt.rmf,366018,N,13,141
modeling,mdt.rmf,375234,N,3,141
modeling,mdt.rmf,382526,N,0,141
modeling,mdt.rmf,422941,N,77,141
modeling,mdt.rmf,374598,Y,25,141
modeling,mdt.rmf,368025,N,80,141
modeling,mdt.rmf,364887,N,25,141
modeling,mdt.rmf,381494,N,11,141
modeling,mdt.rmf,366035,N,13,141
modeling,mdt.rmf,368025,Y,80,141
modeling,mdt.rmf,364887,Y,25,141
modeling,mdt.rmf,375243,N,124,141
modeling,mdt.rmf,368009,N,0,141
modeling,mdt.rmf,377225,N,57,141
modeling,mdt.rmf,392296,N,908,141
modeling,mdt.rmf,375078,N,6,141
modeling,mdt.rmf,397672,N,105,141
modeling,mdt.rmf,405765,N,0,141
modeling,mdt.rmf,367299,N,0,141
modeling,mdt.rmf,368034,N,0,141
modeling,mdt.rmf,371329,N,3,141
modeling,mdt.rmf,376383,N,2,141
modeling,mdt.rmf,374525,N,14,141
modeling,mdt.rmf,379645,N,1002,141
modeling,mdt.rmf,374203,N,12,141
modeling,mdt.rmf,392296,Y,908,141
modeling,mdt.rmf,397672,Y,105,141
modeling,mdt.rmf,374525,Y,14,141
modeling,mdt.rmf,376945,N,56,141
modeling,mdt.rmf,374203,Y,12,141
modeling,mdt.rmf,379645,Y,1002,141
modeling,mdt.rmf,368142,N,25,141
modeling,mdt.rmf,372461,N,29,141
modeling,mdt.rmf,375244,N,13,141
modeling,mdt.rmf,392809,N,0,141
modeling,mdt.rmf,366152,N,12,141
modeling,mdt.rmf,474663,N,0,141
modeling,mdt.rmf,422959,N,244,141
modeling,mdt.rmf,367300,N,94,141
modeling,mdt.rmf,375236,N,2,141
modeling,mdt.rmf,371330,N,44,141
modeling,mdt.rmf,372461,Y,29,141
modeling,mdt.rmf,375244,Y,13,141
modeling,mdt.rmf,378655,N,112,141
modeling,mdt.rmf,378366,N,0,141
modeling,mdt.rmf,474333,N,0,141
modeling,mdt.rmf,367292,N,94,141
modeling,mdt.rmf,422959,Y,244,141
modeling,mdt.rmf,367300,Y,94,141
modeling,mdt.rmf,441144,N,127,141
modeling,mdt.rmf,371330,Y,44,141
modeling,mdt.rmf,383957,N,110,141
modeling,mdt.rmf,452226,N,395,141
modeling,mdt.rmf,367292,Y,94,141
modeling,mdt.rmf,375245,N,2,141
modeling,mdt.rmf,368044,N,22,141
modeling,mdt.rmf,397228,N,583,141
modeling,mdt.rmf,366186,N,12,141
modeling,mdt.rmf,469387,N,1,141
modeling,mdt.rmf,376071,N,0,141
modeling,mdt.rmf,374213,N,61,141
modeling,mdt.rmf,371331,N,3,141
modeling,mdt.rmf,375245,Y,2,141
modeling,mdt.rmf,386369,N,0,141
modeling,mdt.rmf,375427,N,1,141
modeling,mdt.rmf,368127,N,308,141
modeling,mdt.rmf,397228,Y,583,141
modeling,mdt.rmf,367293,N,94,141
modeling,mdt.rmf,440509,N,0,141
modeling,mdt.rmf,381307,N,2,141
modeling,mdt.rmf,374213,Y,61,141
modeling,mdt.rmf,381563,N,0,141
modeling,mdt.rmf,402497,N,0,141
modeling,mdt.rmf,423291,N,241,141
modeling,mdt.rmf,368127,Y,308,141
modeling,mdt.rmf,367293,Y,94,141
modeling,mdt.rmf,369457,N,129,141
modeling,mdt.rmf,422961,N,736,141
technology,dltk,210927,N,50,345
technology,dltk,190761,N,198,345
technology,dltk,256231,N,499,345
technology,dltk,195749,N,2,345
technology,dltk,210944,N,50,345
technology,dltk,180158,N,5,345
technology,dltk,208285,N,1,345
technology,dltk,256231,Y,499,345
technology,dltk,198871,N,1,345
technology,dltk,180373,N,2,345
technology,dltk,180175,N,4,345
technology,dltk,489902,N,0,345
technology,dltk,187789,N,3,345
technology,dltk,198871,Y,1,345
technology,dltk,189226,N,5,345
technology,dltk,337194,N,13,345
technology,dltk,509193,N,1,345
technology,dltk,196493,N,1,345
technology,dltk,195750,N,2,345
technology,dltk,180869,N,2,345
technology,dltk,195205,N,1,345
technology,dltk,204388,N,116,345
technology,dltk,218245,N,0,345
technology,dltk,194561,N,204,345
technology,dltk,191456,N,225,345
technology,dltk,262178,N,11,345
technology,dltk,192414,N,6,345
technology,dltk,255175,N,433,345
technology,dltk,255175,Y,433,345
technology,dltk,193851,N,0,345
technology,dltk,301668,N,4,345
technology,dltk,204388,Y,116,345
technology,dltk,187542,N,13,345
technology,dltk,209492,N,4,345
technology,dltk,190994,N,4,345
technology,dltk,257488,N,489,345
technology,dltk,185643,N,2,345
technology,dltk,195751,N,2,345
technology,dltk,195206,N,1,345
technology,dltk,189541,N,2,345
technology,dltk,198757,N,1,345
technology,dltk,183298,N,1,345
technology,dltk,387751,N,33,345
technology,dltk,208287,N,16,345
technology,dltk,195421,N,1,345
technology,dltk,257488,Y,489,345
technology,dltk,180920,N,2,345
technology,dltk,218263,N,0,345
technology,dltk,180854,N,2,345
technology,dltk,180210,N,4,345
technology,dltk,180144,N,3,345
technology,dltk,193638,N,1,345
technology,dltk,180144,Y,3,345
technology,dltk,185314,N,0,345
technology,dltk,191458,N,225,345
technology,dltk,208288,N,1,345
technology,dltk,479202,N,0,345
technology,dltk,208222,N,1,345
technology,dltk,216414,N,5,345
technology,dltk,470300,N,101,345
technology,dltk,197883,N,1,345
technology,dltk,181466,N,3,345
technology,dltk,193209,N,51,345
technology,dltk,194712,N,174,345
technology,dltk,183415,N,13,345
technology,dltk,209494,N,4,345
technology,dltk,182325,N,3,345
technology,dltk,200344,N,153,345
technology,dltk,284411,N,0,345
technology,dltk,181136,N,0,345
technology,dltk,206703,N,92,345
technology,dltk,201550,N,2,345
technology,dltk,182325,Y,3,345
technology,dltk,194217,N,0,345
technology,dltk,198313,N,1,345
technology,dltk,216745,N,0,345
technology,dltk,195588,N,4,345
technology,dltk,196100,N,0,345
technology,dltk,180162,N,4,345
technology,dltk,192417,N,26,345
technology,dltk,356769,N,0,345
technology,dltk,257821,N,0,345
technology,dltk,190171,N,9,345
technology,dltk,192219,N,27,345
technology,dltk,215226,N,2,345
technology,dltk,188536,N,2,345
technology,dltk,193111,N,0,345
technology,dltk,209495,N,4,345
technology,dltk,218133,N,0,345
technology,dltk,177487,N,18,345
technology,dltk,186505,N,0,345
technology,dltk,188520,N,1,345
technology,dltk,200329,N,153,345
technology,dltk,195589,N,4,345
technology,dltk,180163,N,4,345
technology,dltk,204706,N,113,345
technology,dltk,208224,N,1,345
technology,dltk,499040,N,0,345
technology,dltk,216350,N,6,345
technology,dltk,214748,N,0,345
technology,dltk,219802,N,6,345
technology,dltk,188025,N,0,345
technology,dltk,209496,N,4,345
technology,dltk,216664,N,4,345
technology,dltk,371222,N,54,345
technology,dltk,249713,N,2,345
technology,dltk,182608,N,4,345
technology,dltk,190767,N,227,345
technology,dltk,188620,N,0,345
technology,dltk,216268,N,0,345
technology,dltk,186919,N,1,345
technology,dltk,191940,N,10,345
technology,dltk,237987,N,3,345
technology,dltk,189826,N,1,345
technology,dltk,185697,N,1,345
technology,dltk,176960,N,30,345
technology,dltk,190751,N,24,345
technology,dltk,249697,N,1,345
technology,dltk,218267,N,0,345
technology,dltk,219803,N,6,345
technology,dltk,186969,N,1,345
technology,dltk,237987,Y,3,345
technology,dltk,194071,N,17,345
technology,dltk,218102,N,68,345
technology,dltk,487579,N,0,345
technology,dltk,180495,N,1,345
technology,dltk,181387,N,3,345
technology,dltk,198663,N,168,345
technology,dltk,180165,N,4,345
technology,dltk,209349,N,0,345
technology,dltk,230275,N,10,345
technology,dltk,499141,N,0,345
technology,dltk,198878,N,1,345
technology,dltk,190587,N,3,345
technology,dltk,209349,Y,0,345
technology,dltk,181338,N,0,345
technology,dltk,194617,N,1,345
technology,dltk,194551,N,12,345
technology,dltk,497077,N,1,345
technology,dltk,181140,N,0,345
technology,dltk,509200,N,0,345
technology,dltk,180463,N,1,345
technology,dltk,180397,N,1,345
technology,dltk,196781,N,1,345
technology,dltk,493196,N,3,345
technology,dltk,209994,N,1,345
technology,dltk,190472,N,4,345
technology,dltk,192388,N,8,345
technology,dltk,195427,N,1,345
technology,dltk,279874,N,1,345
technology,dltk,190753,N,5,345
technology,dltk,499043,N,0,345
technology,dltk,187549,N,5,345
technology,dltk,188507,N,1,345
technology,dltk,181306,N,0,345
technology,dltk,194552,N,175,345
technology,dltk,185650,N,2,345
technology,dltk,187549,Y,5,345
technology,dltk,190704,N,228,345
technology,dltk,185485,N,4,345
technology,dltk,194552,Y,175,345
technology,dltk,209351,N,0,345
technology,dltk,190754,N,1,345
technology,dltk,196898,N,13,345
technology,dltk,205569,N,179,345
technology,dltk,194718,N,11,345
technology,dltk,194553,N,12,345
technology,dltk,196898,Y,13,345
technology,dltk,489911,N,5,345
technology,dltk,180052,N,1,345
technology,dltk,180465,N,1,345
technology,dltk,183950,N,2,345
technology,dltk,207948,N,0,345
technology,dltk,213580,N,26,345
technology,dltk,184743,N,3,345
technology,dltk,208229,N,0,345
technology,dltk,391938,N,0,345
technology,dltk,190177,N,9,345
technology,dltk,207948,Y,0,345
technology,dltk,180383,N,1,345
technology,dltk,186015,N,2,345
technology,dltk,200318,N,0,345
technology,dltk,210657,N,54,345
technology,dltk,180152,N,5,345
technology,dltk,210657,Y,54,345
technology,dltk,226678,N,3,345
technology,dltk,214869,N,19,345
technology,dltk,248182,N,0,345
technology,dltk,185487,N,4,345
technology,dltk,186511,N,3,345
technology,dltk,207982,N,45,345
technology,dltk,198667,N,168,345
technology,dltk,241609,N,42,345
technology,dltk,185487,Y,4,345
technology,dltk,242947,N,0,345
technology,dltk,182432,N,2,345
technology,dltk,221823,N,104,345
technology,dltk,181342,N,1,345
technology,dltk,194720,N,11,345
technology,dltk,195645,N,3,345
technology,dltk,215679,N,0,345
technology,dltk,216406,N,5,345
technology,dltk,194869,N,1,345
technology,dltk,200980,N,5,345
technology,dltk,204564,N,189,345
technology,dltk,191186,N,3,345
technology,dltk,190641,N,7,345
technology,dltk,186512,N,3,345
technology,dltk,185488,N,8,345
technology,dltk,207950,N,0,345
technology,dltk,239314,N,284,345
technology,dltk,195051,N,0,345
technology,dltk,191434,N,2,345
technology,dltk,195018,N,9,345
technology,dltk,209354,N,7,345
technology,dltk,246086,N,0,345
technology,dltk,221823,Y,104,345
technology,dltk,182532,N,0,345
technology,dltk,210659,N,54,345
technology,dltk,478947,N,16,345
technology,dltk,180385,N,2,345
technology,dltk,194721,N,11,345
technology,dltk,264320,N,0,345
technology,dltk,193598,N,1,345
technology,dltk,194556,N,12,345
technology,dltk,275270,Y,307,345
technology,dltk,188858,N,6,345
technology,dltk,208215,N,1,345
technology,dltk,487189,N,0,345
technology,dltk,198867,N,0,345
technology,dltk,289491,N,1,345
technology,dltk,185489,N,4,345
technology,dltk,198190,N,2,345
technology,dltk,199214,N,133,345
technology,dltk,238093,N,0,345
technology,dltk,275270,N,307,345
technology,dltk,289491,Y,1,345
technology,dltk,210660,N,54,345
technology,dltk,188611,N,2,345
technology,dltk,198190,Y,2,345
technology,dltk,235137,N,0,345
technology,dltk,181344,N,5,345
technology,dltk,491104,N,0,345
technology,dltk,195069,N,1,345
technology,dltk,198868,N,1,345
technology,dltk,180370,N,1,345
technology,dltk,186514,N,0,345
technology,dltk,190759,N,227,345
technology,dltk,198654,N,0,345
technology,dltk,185309,N,0,345
technology,dltk,208250,N,16,345
technology,dltk,200025,N,2,345
technology,dltk,193336,N,3,345
technology,dltk,178967,N,19,345
technology,dltk,211735,N,8,345
technology,dltk,198869,N,1,345
technology,dltk,216409,N,5,345
technology,dltk,209010,N,0,345
technology,dltk,193105,N,3,345
technology,dltk,198704,N,1,345
technology,dltk,464696,N,1,345
technology,dltk,195979,N,148,345
technology,dltk,189802,N,1,345
technology,dltk,239466,N,2,345
technology,dltk,197383,N,1,345
technology,dltk,180388,N,2,345
technology,dltk,210943,N,23,345
technology,dltk,191454,N,153,345
