domain,project,BEASS2_ID
modeling,mdt.modisco,470575
modeling,mdt.modisco,337969
modeling,mdt.modisco,470578
modeling,mdt.modisco,306739
modeling,mdt.modisco,399411
modeling,mdt.modisco,311349
modeling,mdt.modisco,311350
modeling,mdt.modisco,311351
modeling,mdt.modisco,304184
modeling,mdt.modisco,352312
modeling,mdt.modisco,306234
modeling,mdt.modisco,368698
modeling,mdt.modisco,355388
modeling,mdt.modisco,327741
modeling,mdt.modisco,324670
modeling,mdt.modisco,352313
modeling,mdt.modisco,352311
modeling,mdt.modisco,312898
modeling,mdt.modisco,312899
modeling,mdt.modisco,293956
modeling,mdt.modisco,353314
modeling,mdt.modisco,328263
modeling,mdt.modisco,329800
modeling,mdt.modisco,397384
modeling,mdt.modisco,298058
modeling,mdt.modisco,298060
modeling,mdt.modisco,415294
modeling,mdt.modisco,327758
modeling,mdt.modisco,309327
modeling,mdt.modisco,413749
modeling,mdt.modisco,435282
modeling,mdt.modisco,470611
modeling,mdt.modisco,471096
modeling,mdt.modisco,378965
modeling,mdt.modisco,333398
modeling,mdt.modisco,474705
modeling,mdt.modisco,309337
modeling,mdt.modisco,333401
modeling,mdt.modisco,415835
modeling,mdt.modisco,309340
modeling,mdt.modisco,309341
modeling,mdt.modisco,351837
modeling,mdt.modisco,346207
modeling,mdt.modisco,297568
modeling,mdt.modisco,326753
modeling,mdt.modisco,297570
modeling,mdt.modisco,344161
modeling,mdt.modisco,301157
modeling,mdt.modisco,333413
modeling,mdt.modisco,352868
modeling,mdt.modisco,344679
modeling,mdt.modisco,300650
modeling,mdt.modisco,475243
modeling,mdt.modisco,470609
modeling,mdt.modisco,469616
modeling,mdt.modisco,303219
modeling,mdt.modisco,303220
modeling,mdt.modisco,303221
modeling,mdt.modisco,303222
modeling,mdt.modisco,303734
modeling,mdt.modisco,333427
modeling,mdt.modisco,440953
modeling,mdt.modisco,301692
modeling,mdt.modisco,343155
modeling,mdt.modisco,317566
modeling,mdt.modisco,328319
modeling,mdt.modisco,326785
modeling,mdt.modisco,347267
modeling,mdt.modisco,337539
modeling,mdt.modisco,337542
modeling,mdt.modisco,386694
modeling,mdt.modisco,392835
modeling,mdt.modisco,327306
modeling,mdt.modisco,341132
modeling,mdt.modisco,320653
modeling,mdt.modisco,355469
modeling,mdt.modisco,381065
modeling,mdt.modisco,399504
modeling,mdt.modisco,294034
modeling,mdt.modisco,318610
modeling,mdt.modisco,328340
modeling,mdt.modisco,310421
modeling,mdt.modisco,333974
modeling,mdt.modisco,321687
modeling,mdt.modisco,354962
modeling,mdt.modisco,472207
modeling,mdt.modisco,309914
modeling,mdt.modisco,328346
modeling,mdt.modisco,308380
modeling,mdt.modisco,296093
modeling,mdt.modisco,304798
modeling,mdt.modisco,309918
modeling,mdt.modisco,309917
modeling,mdt.modisco,315550
modeling,mdt.modisco,309922
modeling,mdt.modisco,327331
modeling,mdt.modisco,335002
modeling,mdt.modisco,329887
modeling,mdt.modisco,309916
modeling,mdt.modisco,305831
modeling,mdt.modisco,309928
modeling,mdt.modisco,352419
modeling,mdt.modisco,318631
modeling,mdt.modisco,472180
modeling,mdt.modisco,332455
modeling,mdt.modisco,305326
modeling,mdt.modisco,318638
modeling,mdt.modisco,468620
modeling,mdt.modisco,344241
modeling,mdt.modisco,327346
modeling,mdt.modisco,344243
modeling,mdt.modisco,344244
modeling,mdt.modisco,340149
modeling,mdt.modisco,313526
modeling,mdt.modisco,334004
modeling,mdt.modisco,315576
modeling,mdt.modisco,266425
modeling,mdt.modisco,347833
modeling,mdt.modisco,472760
modeling,mdt.modisco,303292
modeling,mdt.modisco,309436
modeling,mdt.modisco,368318
modeling,mdt.modisco,442041
modeling,mdt.modisco,354468
modeling,mdt.modisco,344257
modeling,mdt.modisco,310978
modeling,mdt.modisco,344259
modeling,mdt.modisco,507587
modeling,mdt.modisco,470715
modeling,mdt.modisco,337094
modeling,mdt.modisco,343238
modeling,mdt.modisco,470725
modeling,mdt.modisco,474292
modeling,mdt.modisco,310986
modeling,mdt.modisco,309963
modeling,mdt.modisco,315596
modeling,mdt.modisco,309453
modeling,mdt.modisco,309965
modeling,mdt.modisco,312015
modeling,mdt.modisco,289994
modeling,mdt.modisco,324305
modeling,mdt.modisco,343244
modeling,mdt.modisco,474295
modeling,mdt.modisco,348839
modeling,mdt.modisco,344256
modeling,mdt.modisco,315606
modeling,mdt.modisco,424150
modeling,mdt.modisco,305881
modeling,mdt.modisco,305882
modeling,mdt.modisco,336090
modeling,mdt.modisco,352985
modeling,mdt.modisco,311005
modeling,mdt.modisco,311517
modeling,mdt.modisco,340170
modeling,mdt.modisco,469150
modeling,mdt.modisco,336097
modeling,mdt.modisco,309474
modeling,mdt.modisco,309986
modeling,mdt.modisco,309987
modeling,mdt.modisco,328932
modeling,mdt.modisco,309990
modeling,mdt.modisco,306407
modeling,mdt.modisco,297192
modeling,mdt.modisco,305897
modeling,mdt.modisco,312039
modeling,mdt.modisco,424170
modeling,mdt.modisco,311014
modeling,mdt.modisco,356067
modeling,mdt.modisco,308974
modeling,mdt.modisco,309999
modeling,mdt.modisco,325862
modeling,mdt.modisco,308977
modeling,mdt.modisco,312050
modeling,mdt.modisco,309491
modeling,mdt.modisco,309486
modeling,mdt.modisco,339183
modeling,mdt.modisco,308982
modeling,mdt.modisco,376049
modeling,mdt.modisco,326392
modeling,mdt.modisco,328440
modeling,mdt.modisco,301818
modeling,mdt.modisco,313083
modeling,mdt.modisco,331517
modeling,mdt.modisco,328446
modeling,mdt.modisco,308991
modeling,mdt.modisco,348416
modeling,mdt.modisco,356608
modeling,mdt.modisco,340135
modeling,mdt.modisco,327427
modeling,mdt.modisco,355066
modeling,mdt.modisco,396031
modeling,mdt.modisco,405730
modeling,mdt.modisco,311559
modeling,mdt.modisco,313095
modeling,mdt.modisco,328456
modeling,mdt.modisco,331509
modeling,mdt.modisco,327437
modeling,mdt.modisco,313101
modeling,mdt.modisco,318735
modeling,mdt.modisco,312080
modeling,mdt.modisco,354532
modeling,mdt.modisco,376081
modeling,mdt.modisco,396051
modeling,mdt.modisco,376079
modeling,mdt.modisco,334614
modeling,mdt.modisco,470806
modeling,mdt.modisco,327448
modeling,mdt.modisco,294169
modeling,mdt.modisco,362211
modeling,mdt.modisco,334616
modeling,mdt.modisco,369945
modeling,mdt.modisco,507029
modeling,mdt.modisco,374522
modeling,mdt.modisco,307999
modeling,mdt.modisco,326944
modeling,mdt.modisco,331041
modeling,mdt.modisco,422168
modeling,mdt.modisco,313123
modeling,mdt.modisco,470701
modeling,mdt.modisco,343840
modeling,mdt.modisco,363302
modeling,mdt.modisco,362784
modeling,mdt.modisco,351531
modeling,mdt.modisco,310572
modeling,mdt.modisco,310060
modeling,mdt.modisco,310062
modeling,mdt.modisco,302383
modeling,mdt.modisco,325424
modeling,mdt.modisco,310577
modeling,mdt.modisco,329009
modeling,mdt.modisco,316723
modeling,mdt.modisco,310068
modeling,mdt.modisco,316725
modeling,mdt.modisco,323376
modeling,mdt.modisco,313140
modeling,mdt.modisco,363319
modeling,mdt.modisco,323385
modeling,mdt.modisco,346426
modeling,mdt.modisco,340282
modeling,mdt.modisco,363325
modeling,mdt.modisco,310590
modeling,mdt.modisco,415550
modeling,mdt.modisco,310080
modeling,mdt.modisco,329536
modeling,mdt.modisco,350529
modeling,mdt.modisco,329539
modeling,mdt.modisco,307526
modeling,mdt.modisco,306503
modeling,mdt.modisco,313671
modeling,mdt.modisco,298313
modeling,mdt.modisco,325451
modeling,mdt.modisco,310086
modeling,mdt.modisco,329037
modeling,mdt.modisco,334669
modeling,mdt.modisco,359247
modeling,mdt.modisco,356173
modeling,mdt.modisco,306513
modeling,mdt.modisco,329042
modeling,mdt.modisco,325459
modeling,mdt.modisco,329044
modeling,mdt.modisco,309077
modeling,mdt.modisco,310102
modeling,mdt.modisco,329559
modeling,mdt.modisco,306520
modeling,mdt.modisco,329046
modeling,mdt.modisco,329047
modeling,mdt.modisco,304981
modeling,mdt.modisco,359257
modeling,mdt.modisco,328029
modeling,mdt.modisco,280925
modeling,mdt.modisco,315733
modeling,mdt.modisco,316255
modeling,mdt.modisco,359262
modeling,mdt.modisco,316258
modeling,mdt.modisco,344419
modeling,mdt.modisco,338787
modeling,mdt.modisco,359248
modeling,mdt.modisco,351590
modeling,mdt.modisco,359261
modeling,mdt.modisco,310120
modeling,mdt.modisco,359258
modeling,mdt.modisco,344423
modeling,mdt.modisco,359260
modeling,mdt.modisco,344428
modeling,mdt.modisco,351070
modeling,mdt.modisco,378167
modeling,mdt.modisco,357743
modeling,mdt.modisco,472713
modeling,mdt.modisco,317297
modeling,mdt.modisco,309106
modeling,mdt.modisco,376691
modeling,mdt.modisco,315764
modeling,mdt.modisco,311157
modeling,mdt.modisco,311158
modeling,mdt.modisco,311671
modeling,mdt.modisco,301944
modeling,mdt.modisco,311673
modeling,mdt.modisco,310138
modeling,mdt.modisco,355189
modeling,mdt.modisco,339324
modeling,mdt.modisco,310141
modeling,mdt.modisco,318324
modeling,mdt.modisco,326527
modeling,mdt.modisco,326528
modeling,mdt.modisco,310145
modeling,mdt.modisco,306050
modeling,mdt.modisco,301955
modeling,mdt.modisco,310148
modeling,mdt.modisco,326533
modeling,mdt.modisco,308614
modeling,mdt.modisco,376144
modeling,mdt.modisco,341881
modeling,mdt.modisco,311683
modeling,mdt.modisco,351069
modeling,mdt.modisco,238987
modeling,mdt.modisco,304011
modeling,mdt.modisco,311693
modeling,mdt.modisco,338829
modeling,mdt.modisco,367497
modeling,mdt.modisco,298384
modeling,mdt.modisco,298385
modeling,mdt.modisco,298386
modeling,mdt.modisco,376196
modeling,mdt.modisco,367498
modeling,mdt.modisco,468346
modeling,mdt.modisco,309655
modeling,mdt.modisco,326551
modeling,mdt.modisco,309657
modeling,mdt.modisco,355190
modeling,mdt.modisco,384408
modeling,mdt.modisco,327068
modeling,mdt.modisco,382359
modeling,mdt.modisco,482715
modeling,mdt.modisco,326531
modeling,mdt.modisco,307616
modeling,mdt.modisco,376692
modeling,mdt.modisco,328610
modeling,mdt.modisco,307619
modeling,mdt.modisco,307620
modeling,mdt.modisco,307621
modeling,mdt.modisco,309670
modeling,mdt.modisco,307623
modeling,mdt.modisco,309672
modeling,mdt.modisco,327081
modeling,mdt.modisco,339180
modeling,mdt.modisco,309675
modeling,mdt.modisco,337830
modeling,mdt.modisco,309677
modeling,mdt.modisco,468343
modeling,mdt.modisco,355237
modeling,mdt.modisco,376239
modeling,mdt.modisco,442800
modeling,mdt.modisco,474827
modeling,mdt.modisco,376188
modeling,mdt.modisco,312245
modeling,mdt.modisco,312246
modeling,mdt.modisco,311735
modeling,mdt.modisco,314808
modeling,mdt.modisco,333750
modeling,mdt.modisco,338874
modeling,mdt.modisco,333752
modeling,mdt.modisco,303036
modeling,mdt.modisco,333751
modeling,mdt.modisco,343486
modeling,mdt.modisco,361915
modeling,mdt.modisco,376693
modeling,mdt.modisco,471447
modeling,mdt.modisco,393037
modeling,mdt.modisco,376184
modeling,mdt.modisco,356808
modeling,mdt.modisco,473019
modeling,mdt.modisco,356811
modeling,mdt.modisco,393523
modeling,mdt.modisco,415657
modeling,mdt.modisco,359374
modeling,mdt.modisco,327631
modeling,mdt.modisco,328143
modeling,mdt.modisco,308177
modeling,mdt.modisco,308178
modeling,mdt.modisco,308179
modeling,mdt.modisco,327633
modeling,mdt.modisco,351183
modeling,mdt.modisco,470350
modeling,mdt.modisco,327128
modeling,mdt.modisco,310232
modeling,mdt.modisco,308186
modeling,mdt.modisco,327131
modeling,mdt.modisco,327643
modeling,mdt.modisco,339930
modeling,mdt.modisco,308184
modeling,mdt.modisco,409564
modeling,mdt.modisco,415576
technology,actf,245988
technology,actf,256486
technology,actf,427750
technology,actf,234989
technology,actf,400751
technology,actf,212079
technology,actf,213496
technology,actf,361084
technology,actf,258044
technology,actf,241153
technology,actf,237061
technology,actf,255238
technology,actf,228103
technology,actf,438407
technology,actf,253961
technology,actf,249865
technology,actf,245521
technology,actf,245395
technology,actf,347155
technology,actf,257428
technology,actf,240531
technology,actf,256148
technology,actf,347160
technology,actf,241686
technology,actf,271004
technology,actf,357661
technology,actf,241310
technology,actf,280478
technology,actf,335009
technology,actf,225699
technology,actf,229918
technology,actf,277155
technology,actf,246184
technology,actf,236969
technology,actf,224937
technology,actf,214056
technology,actf,230957
technology,actf,254767
technology,actf,239151
technology,actf,277041
technology,actf,417074
technology,actf,255411
technology,actf,379315
technology,actf,277429
technology,actf,235698
technology,actf,247993
technology,actf,416957
technology,actf,243902
technology,actf,252356
technology,actf,397255
technology,actf,427208
technology,actf,422728
technology,actf,227375
technology,actf,248013
technology,actf,251725
technology,actf,241487
technology,actf,410064
technology,actf,278737
technology,actf,264536
technology,actf,247001
technology,actf,386781
modeling,acceleo,508134
modeling,acceleo,462315
modeling,acceleo,254188
modeling,acceleo,288748
modeling,acceleo,321011
modeling,acceleo,357108
modeling,acceleo,351733
modeling,acceleo,316918
modeling,acceleo,303608
modeling,acceleo,380149
modeling,acceleo,306692
modeling,acceleo,307974
modeling,acceleo,481030
modeling,acceleo,403208
modeling,acceleo,254217
modeling,acceleo,252169
modeling,acceleo,350219
modeling,acceleo,350476
modeling,acceleo,309005
modeling,acceleo,309006
modeling,acceleo,459536
modeling,acceleo,439569
modeling,acceleo,319252
modeling,acceleo,330263
modeling,acceleo,374040
modeling,acceleo,339996
modeling,acceleo,307997
modeling,acceleo,403742
modeling,acceleo,309283
modeling,acceleo,254244
modeling,acceleo,282661
modeling,acceleo,383526
modeling,acceleo,350247
modeling,acceleo,417576
modeling,acceleo,357673
modeling,acceleo,383530
modeling,acceleo,406060
modeling,acceleo,434211
modeling,acceleo,391213
modeling,acceleo,301105
modeling,acceleo,301106
modeling,acceleo,254003
modeling,acceleo,301107
modeling,acceleo,337713
modeling,acceleo,395300
modeling,acceleo,254270
modeling,acceleo,358975
modeling,acceleo,414272
modeling,acceleo,309569
modeling,acceleo,397892
modeling,acceleo,313669
modeling,acceleo,313925
modeling,acceleo,433738
modeling,acceleo,308812
modeling,acceleo,283982
modeling,acceleo,363855
modeling,acceleo,380753
modeling,acceleo,357202
modeling,acceleo,427094
modeling,acceleo,254295
modeling,acceleo,304983
modeling,acceleo,254809
modeling,acceleo,372057
modeling,acceleo,308827
modeling,acceleo,356951
modeling,acceleo,349278
modeling,acceleo,467805
modeling,acceleo,253801
modeling,acceleo,254058
modeling,acceleo,253805
modeling,acceleo,253807
modeling,acceleo,480112
modeling,acceleo,254321
modeling,acceleo,253809
modeling,acceleo,253811
modeling,acceleo,337011
modeling,acceleo,253813
modeling,acceleo,253816
modeling,acceleo,253817
modeling,acceleo,318841
modeling,acceleo,253820
modeling,acceleo,253821
modeling,acceleo,340094
modeling,acceleo,346233
modeling,acceleo,253824
modeling,acceleo,253827
modeling,acceleo,254083
modeling,acceleo,273029
modeling,acceleo,346243
modeling,acceleo,473475
modeling,acceleo,259980
modeling,acceleo,254349
modeling,acceleo,435085
modeling,acceleo,253839
modeling,acceleo,256918
modeling,acceleo,305304
modeling,acceleo,361370
modeling,acceleo,254110
modeling,acceleo,309150
modeling,acceleo,416928
modeling,acceleo,348833
modeling,acceleo,381859
modeling,acceleo,415654
modeling,acceleo,254375
modeling,acceleo,329127
modeling,acceleo,454313
modeling,acceleo,435104
modeling,acceleo,249774
modeling,acceleo,295598
modeling,acceleo,329138
modeling,acceleo,405175
modeling,acceleo,254136
modeling,acceleo,293304
modeling,acceleo,350393
modeling,acceleo,326331
modeling,acceleo,472505
modeling,acceleo,427197
modeling,acceleo,350392
modeling,acceleo,308673
modeling,acceleo,308674
modeling,acceleo,390083
modeling,acceleo,434377
modeling,acceleo,309450
modeling,acceleo,331978
modeling,acceleo,314832
modeling,acceleo,254162
modeling,acceleo,301272
modeling,acceleo,296152
modeling,acceleo,383451
modeling,acceleo,431835
modeling,acceleo,459741
eclipse,pde,233441
eclipse,pde,69599
eclipse,pde,307143
eclipse,pde,10212
eclipse,pde,307170
eclipse,pde,178151
eclipse,pde,151528
eclipse,pde,311273
eclipse,pde,307157
eclipse,pde,47083
eclipse,pde,327615
eclipse,pde,75757
eclipse,pde,352232
eclipse,pde,98287
eclipse,pde,245729
eclipse,pde,22513
eclipse,pde,266225
eclipse,pde,346078
eclipse,pde,32756
eclipse,pde,350177
eclipse,pde,305143
eclipse,pde,32760
eclipse,pde,88056
eclipse,pde,253945
eclipse,pde,309243
eclipse,pde,178172
eclipse,pde,16382
eclipse,pde,30718
eclipse,pde,282623
eclipse,pde,253950
eclipse,pde,282617
eclipse,pde,43012
eclipse,pde,18437
eclipse,pde,100357
eclipse,pde,233476
eclipse,pde,120840
eclipse,pde,126984
eclipse,pde,96266
eclipse,pde,34829
eclipse,pde,22542
eclipse,pde,397272
eclipse,pde,374756
eclipse,pde,32786
eclipse,pde,14356
eclipse,pde,292885
eclipse,pde,170006
eclipse,pde,325652
eclipse,pde,45080
eclipse,pde,270362
eclipse,pde,327706
eclipse,pde,213020
eclipse,pde,200733
eclipse,pde,270366
eclipse,pde,217119
eclipse,pde,256032
eclipse,pde,213025
eclipse,pde,20514
eclipse,pde,215074
eclipse,pde,26660
eclipse,pde,59428
eclipse,pde,213027
eclipse,pde,270374
eclipse,pde,270370
eclipse,pde,231459
